Customer ID,Customer Name,Country/Region,City,State,Postal Code,Region,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Transaction_Count_TY,Transaction_Count_LY,Transaction_Count_Change,Transaction_Count_Change_Type,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
FM-14215,Filia McAdams,United States,Dublin,Ohio,43017,East,Existing Customer,48,M,4,High School,Married,$120K +,Blue,31,6,3,1,34516,1013,33503,0.575,37,19,18,Increase,0.85,0.029
ED-13885,Emily Ducich,United States,San Diego,California,92037,West,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4,1,2,5504,0,5504,0.62,32,43,-11,Decrease,0.684,0
DA-13450,Dianna Arnett,United States,Houston,Texas,77095,Central,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,10021,1203,8818,0.93,40,31,9,Increase,1,0.12
JW-15955,Joni Wasserman,United States,Oakland,California,94601,West,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,49,5,3,0,3558,2318,1240,1.265,31,30,1,Increase,0.824,0.651
RM-19375,Raymond Messe,United States,Houston,Texas,77095,Central,Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver,44,4,3,4,19853,1513,18340,0.802,55,11,44,Increase,0.41,0.076
ML-17755,Max Ludwig,United States,Suffolk,Virginia,23434,South,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,31,6,3,2,4969,838,4131,0.591,32,26,6,Increase,0.455,0.169
CC-12685,Craig Carroll,United States,Greensboro,North Carolina,27405,South,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,3117,1603,1514,1.167,37,51,-14,Decrease,0.609,0.514
JE-15610,Jim Epp,United States,Milwaukee,Wisconsin,53209,Central,Existing Customer,46,M,2,College,Single,$80K - $120K,Blue,41,4,2,0,21526,2332,19194,0.755,37,17,20,Increase,0.609,0.108
RP-19855,Roy Phan,United States,Kenosha,Wisconsin,53142,Central,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,51,4,2,2,5504,1412,4092,0.722,38,37,1,Increase,0.462,0.257
TB-21175,Thomas Boland,United States,Houston,Texas,77041,Central,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,53,4,3,2,5512,1124,4388,1.391,49,10,39,Increase,1.579,0.204
BE-11455,Brad Eason,United States,Olathe,Kansas,66062,Central,Attrited Customer,53,F,2,Doctorate,Married,Unknown,Blue,39,1,2,3,1438.3,0,1438.3,0.644,22,30,-8,Decrease,0.692,0
JF-15565,Jill Fjeld,United States,Dallas,Texas,75081,Central,Existing Customer,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28,5,3,0,7262,1466,5796,0.512,28,28,0,Decrease,0.556,0.202
PB-19210,Phillip Breyer,United States,Tulsa,Oklahoma,74133,Central,Existing Customer,51,M,3,High School,Married,$120K +,Blue,40,6,3,2,7319,1692,5627,0.701,29,40,-11,Decrease,0.611,0.231
BT-11680,Brian Thompson,United States,Newark,Ohio,43055,East,Attrited Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,25,3,5,3,1438.3,0,1438.3,0.676,27,19,8,Increase,0.421,0
JL-15235,Janet Lee,United States,Chicago,Illinois,60623,Central,Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,3,7712,1387,6325,0.861,39,47,-8,Decrease,0.56,0.18
CH-12070,Cathy Hwang,United States,Raleigh,North Carolina,27604,South,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,37,6,3,0,2053,0,2053,0.865,28,26,2,Increase,1.154,0
ND-18460,Neil Ducich,United States,Macon,Georgia,31204,South,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32,3,1,3,12804,2517,10287,0.892,37,34,3,Increase,0.276,0.197
BF-10975,Barbara Fisher,United States,Charlotte,North Carolina,28205,South,Existing Customer,48,M,4,College,Married,$80K - $120K,Blue,36,3,3,2,26443,1601,24842,0.493,36,16,20,Increase,0.333,0.061
KH-16330,Katharine Harms,United States,Bowling Green,Kentucky,42104,South,Existing Customer,50,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,0,3125,1928,1197,0.412,46,23,23,Increase,0.533,0.617
GW-14605,Giulietta Weimer,United States,Seattle,Washington,98115,West,Existing Customer,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,6,1,2,4930,2259,2671,1.134,53,51,2,Increase,0.606,0.458
NC-18625,Noah Childs,United States,Aurora,Colorado,80013,West,Existing Customer,39,F,2,College,Single,Less than $40K,Blue,36,6,3,3,9476,0,9476,0.605,27,36,-9,Decrease,0.929,0
ME-18010,Michelle Ellison,United States,San Francisco,California,94122,West,Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6,3,3,11722,1667,10055,0.566,35,49,-14,Decrease,0.25,0.142
BP-11230,Benjamin Patterson,United States,Spokane,Washington,99207,West,Existing Customer,44,M,2,Graduate,Single,$120K +,Blue,33,4,1,3,13301,0,13301,1.058,50,24,26,Increase,0.515,0
JC-15775,John Castell,United States,San Antonio,Texas,78207,Central,Existing Customer,61,F,1,Unknown,Married,Unknown,Blue,47,4,2,3,1438.3,0,1438.3,1.337,27,36,-9,Decrease,1.455,0
AS-10090,Adam Shillingsburg,United States,Charlottesville,Virginia,22901,South,Attrited Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue,37,3,3,1,1438.3,0,1438.3,1.004,28,32,-4,Decrease,0.273,0
AC-10450,Amy Cox,United States,Minneapolis,Minnesota,55407,Central,Attrited Customer,59,M,1,High School,Married,$60K - $80K,Blue,36,3,2,3,6705,0,6705,0.749,18,31,-13,Decrease,0.5,0
MD-17860,Michael Dominguez,United States,Indianapolis,Indiana,46203,Central,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,31,4,2,0,22718,0,22718,0.791,37,29,8,Increase,1.176,0
DB-13660,Duane Benoit,United States,Oceanside,New York,11572,East,Existing Customer,40,M,4,Unknown,Divorced,$40K - $60K,Gold,28,4,2,2,23981,1788,22193,0.631,34,38,-4,Decrease,0.308,0.075
EH-13990,Erica Hackney,United States,Roswell,Georgia,30076,South,Existing Customer,65,M,2,Unknown,Married,Less than $40K,Blue,56,4,2,4,2318,1010,1308,0.81,35,7,28,Increase,0.591,0.436
EH-13765,Edward Hooks,United States,Watertown,New York,13601,East,Existing Customer,48,M,1,College,Married,$60K - $80K,Blue,29,4,3,2,19324,1040,18284,0.904,50,27,23,Increase,0.852,0.054
SC-20230,Scot Coram,United States,Arlington,Texas,76017,Central,Existing Customer,44,M,2,Graduate,Single,$40K - $60K,Blue,34,5,3,1,5331,1993,3338,0.777,39,53,-14,Decrease,0.625,0.374
JE-15715,Joe Elijah,United States,Broomfield,Colorado,80020,West,Existing Customer,36,F,4,Unknown,Married,Unknown,Blue,31,5,2,0,15700,1276,14424,1.389,48,29,19,Increase,0.778,0.081
AC-10615,Ann Chong,United States,New York City,New York,10009,East,Existing Customer,45,M,4,Graduate,Single,$60K - $80K,Blue,30,6,2,2,17625,894,16731,1.285,39,50,-11,Decrease,1.053,0.051
JD-16015,Joy Daniels,United States,Chicago,Illinois,60610,Central,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,34,6,3,2,17438,0,17438,1.078,37,14,23,Increase,0.85,0
CB-12415,Christy Brittain,United States,Columbus,Ohio,43229,East,Existing Customer,40,M,4,College,Unknown,$80K - $120K,Blue,25,3,3,1,1962,0,1962,0.684,27,17,10,Increase,0.688,0
JS-16030,Joy Smith,United States,Houston,Texas,77036,Central,Attrited Customer,62,M,0,High School,Married,$60K - $80K,Blue,56,3,3,2,8077,0,8077,0.749,16,10,6,Increase,0.333,0
LW-17215,Luke Weiss,United States,Pasadena,California,91104,West,Existing Customer,26,M,0,Graduate,Single,$40K - $60K,Blue,13,6,1,2,3290,1616,1674,0.466,54,41,13,Increase,0.35,0.491
SC-20800,Stuart Calhoun,United States,Houston,Texas,77041,Central,Existing Customer,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5,3,2,2402,1728,674,0.652,53,21,32,Increase,0.606,0.719
AM-10705,Anne McFarland,United States,Auburn,Alabama,36830,South,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,42,6,1,0,9256,1999,7257,0.812,37,40,-3,Decrease,0.762,0.216
RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908,East,Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,36,6,3,3,3674,895,2779,0.658,48,39,9,Increase,0.371,0.244
CT-11995,Carol Triggs,United States,Rochester,Minnesota,55901,Central,Attrited Customer,57,M,2,College,Married,$40K - $60K,Blue,50,2,5,3,6462,0,6462,0.856,17,19,-2,Decrease,0.214,0
MC-17590,Matt Collister,United States,Perth Amboy,New Jersey,8861,East,Existing Customer,59,M,0,Graduate,Single,$40K - $60K,Blue,48,4,2,2,1638,0,1638,0.533,44,13,31,Increase,0.63,0
CC-12610,Corey Catlett,United States,Philadelphia,Pennsylvania,19134,East,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,2,4335,2480,1855,0.543,36,35,1,Increase,1.118,0.572
KA-16525,Kelly Andreada,United States,Ontario,California,91761,West,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,32,5,3,2,3233,1034,2199,0.759,29,15,14,Increase,0.706,0.32
TC-20980,Tamara Chand,United States,Seattle,Washington,98105,West,Attrited Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,36,1,3,1,11862,2517,9345,0.766,16,9,7,Increase,0.231,0.212
BF-11080,Bart Folk,United States,Baltimore,Maryland,21215,East,Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516,1938,32578,0.426,45,20,25,Increase,0.406,0.056
MM-17260,Magdelene Morse,United States,Wilmington,Delaware,19805,East,Existing Customer,57,M,4,Uneducated,Married,$120K +,Blue,38,6,6,2,19802,1961,17841,1.125,58,28,30,Increase,0.706,0.099
AH-10120,Adrian Hane,United States,Tucson,Arizona,85705,West,Existing Customer,46,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,2,24869,1729,23140,0.408,36,7,29,Increase,0.5,0.07
BW-11200,Ben Wallace,United States,Boynton Beach,Florida,33437,South,Existing Customer,40,M,3,High School,Unknown,$60K - $80K,Blue,36,4,2,1,3624,1975,1649,0.708,23,6,17,Increase,1.091,0.545
SW-20245,Scot Wooten,United States,Stockton,California,95207,West,Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,36,4,1,2,6175,960,5215,0.709,59,50,9,Increase,0.405,0.155
BS-11665,Brian Stugart,United States,Philadelphia,Pennsylvania,19143,East,Existing Customer,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,0,10953,1945,9008,0.886,29,8,21,Increase,0.526,0.178
RF-19345,Randy Ferguson,United States,Dover,New Hampshire,3820,East,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,28,6,2,3,11338,0,11338,0.695,24,30,-6,Decrease,0.5,0
WB-21850,William Brown,United States,Philadelphia,Pennsylvania,19134,East,Existing Customer,47,F,2,Doctorate,Married,Less than $40K,Blue,35,3,2,2,5544,1184,4360,0.85,38,17,21,Increase,0.652,0.214
TB-21625,Trudy Brown,United States,Grand Prairie,Texas,75051,Central,Existing Customer,47,M,4,Doctorate,Married,$60K - $80K,Blue,36,4,1,1,19665,706,18959,1.317,58,53,5,Increase,0.349,0.036
AF-10870,Art Ferguson,United States,College Station,Texas,77840,Central,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,43,6,2,3,2927,1412,1515,0.763,26,36,-10,Decrease,0.857,0.482
RB-19435,Richard Bierner,United States,Saint Louis,Missouri,63116,Central,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,33,4,3,3,5146,1618,3528,1.073,44,53,-9,Decrease,0.76,0.314
KF-16285,Karen Ferguson,United States,Manteca,California,95336,West,Attrited Customer,56,M,1,College,Married,$60K - $80K,Blue,44,5,3,3,1704,0,1704,0.701,17,19,-2,Decrease,0.308,0
JH-15820,John Huston,United States,Kent,Ohio,44240,East,Attrited Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,2,2,3,1438.3,0,1438.3,1.037,18,32,-14,Decrease,1.25,0
IL-15100,Ivan Liston,United States,San Francisco,California,94122,West,Existing Customer,53,F,4,High School,Married,Less than $40K,Blue,36,6,1,3,2974,1170,1804,1.297,45,56,-11,Decrease,1.143,0.393
PB-18805,Patrick Bzostek,United States,Salt Lake City,Utah,84106,West,Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,5472,788,4684,0.526,14,20,-6,Decrease,0.273,0.144
RH-19600,Rob Haberlin,United States,Huntsville,Alabama,35810,South,Existing Customer,57,M,2,High School,Married,$60K - $80K,Blue,38,3,1,2,2736,1822,914,0.593,25,29,-4,Decrease,0.923,0.666
AW-10930,Arthur Wiediger,United States,Aurora,Illinois,60505,Central,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,37,6,2,1,1438.3,862,576.3,0.65,40,25,15,Increase,0.212,0.599
ML-17410,Maris LaWare,United States,Fairfield,Connecticut,6824,East,Existing Customer,56,F,2,Unknown,Married,Unknown,Blue,45,4,3,0,5406,1782,3624,0.976,29,24,5,Increase,0.812,0.33
DB-13555,Dorothy Badders,United States,Jacksonville,Florida,32216,South,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,44,5,1,1,34516,2174,32342,0.426,50,34,16,Increase,0.515,0.063
MH-17620,Matt Hagelstein,United States,San Francisco,California,94110,West,Existing Customer,60,M,0,Graduate,Married,Less than $40K,Blue,36,6,2,2,1976,1311,665,0.995,43,57,-14,Decrease,0.536,0.663
DK-13375,Dennis Kane,United States,Marion,Ohio,43302,East,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,40,3,1,1,8714,2252,6462,0.831,38,16,22,Increase,0.652,0.258
BT-11440,Bobby Trafton,United States,Littleton,Colorado,80122,West,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41,4,1,1,8693,1378,7315,0.799,45,31,14,Increase,0.452,0.159
DB-13405,Denny Blanton,United States,La Porte,Indiana,46350,Central,Existing Customer,42,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,2,9247,710,8537,0.735,30,33,-3,Decrease,0.5,0.077
TG-21310,Toby Gnade,United States,Los Angeles,California,90049,West,Existing Customer,45,M,3,High School,Married,Less than $40K,Blue,33,6,5,0,7717,1430,6287,0.822,37,24,13,Increase,0.85,0.185
BF-11005,Barry Franz,United States,Pasadena,California,91104,West,Attrited Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,38,3,4,3,4908,0,4908,0.993,21,22,-1,Decrease,0.75,0
JM-16195,Justin MacKendrick,United States,Los Angeles,California,90004,West,Attrited Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,38,6,1,3,7222,0,7222,0.685,18,18,0,Decrease,0.5,0
MZ-17335,Maria Zettner,United States,San Diego,California,92024,West,Existing Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,48,6,2,2,21740,0,21740,0.676,54,35,19,Increase,0.543,0
MW-18220,Mitch Webber,United States,New York City,New York,10035,East,Attrited Customer,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,3,2,2,2323,0,2323,0.737,15,17,-2,Decrease,0.5,0
MV-17485,Mark Van Huff,United States,Arlington,Virginia,22204,South,Existing Customer,44,M,4,Unknown,Divorced,$60K - $80K,Blue,29,4,2,2,7788,0,7788,0.296,30,41,-11,Decrease,0.429,0
SM-20320,Sean Miller,United States,Monroe,North Carolina,28110,South,Attrited Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36,4,1,3,1438.3,361,1077.3,0.963,22,14,8,Increase,0.692,0.251
TP-21415,Tom Prescott,United States,Seattle,Washington,98115,West,Existing Customer,57,M,2,Unknown,Married,$120K +,Blue,36,3,2,2,23700,1314,22386,1.487,28,7,21,Increase,0.647,0.055
JK-15625,Jim Karlsson,United States,Seattle,Washington,98115,West,Existing Customer,45,M,2,Doctorate,Married,$80K - $120K,Blue,40,6,3,1,11710,693,11017,0.914,50,53,-3,Decrease,0.429,0.059
PJ-18835,Patrick Jones,United States,Murfreesboro,Tennessee,37130,South,Existing Customer,57,F,0,High School,Married,$40K - $60K,Blue,45,3,2,2,2278,845,1433,1.328,45,53,-8,Decrease,0.8,0.371
RS-19420,Ricardo Sperren,United States,Seattle,Washington,98115,West,Existing Customer,31,M,0,Uneducated,Married,$40K - $60K,Blue,22,3,3,0,4048,1113,2935,0.717,45,20,25,Increase,0.607,0.275
SV-20935,Susan Vittorini,United States,New York City,New York,10009,East,Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue,24,6,2,2,3663,1853,1810,0.963,35,45,-10,Decrease,1.059,0.506
BC-11125,Becky Castell,United States,Peoria,Arizona,85345,West,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,36,2,2,3,1438.3,0,1438.3,0.672,17,10,7,Increase,0.214,0
EM-13825,Elizabeth Moffitt,United States,Sioux Falls,South Dakota,57103,Central,Existing Customer,35,F,1,College,Single,Unknown,Blue,28,4,5,2,3518,1575,1943,0.625,60,19,41,Increase,0.579,0.448
BM-11575,Brendan Murry,United States,New York City,New York,10035,East,Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,0,1717,0,1717,0.619,29,42,-13,Decrease,0.381,0
KN-16705,Kristina Nunn,United States,Fort Collins,Colorado,80525,West,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,45,3,2,2,16813,1185,15628,0.552,46,45,1,Increase,0.643,0.07
KW-16570,Kelly Williams,United States,Clarksville,Tennessee,37042,South,Existing Customer,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,4,2,3,16434,2104,14330,0.955,37,16,21,Increase,0.85,0.128
SC-20260,Scott Cohen,United States,San Francisco,California,94122,West,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,45,4,2,3,21872,1118,20754,0.658,31,11,20,Increase,0.409,0.051
CV-12295,Christina VanderZanden,United States,Fresno,California,93727,West,Existing Customer,51,M,4,High School,Married,$80K - $120K,Blue,41,5,2,0,15897,1437,14460,0.584,43,52,-9,Decrease,0.387,0.09
SG-20605,Speros Goranitis,United States,New York City,New York,10009,East,Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,46,5,3,2,4271,1150,3121,1.064,50,29,21,Increase,0.724,0.269
TM-21010,Tamara Manning,United States,San Francisco,California,94122,West,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,29,6,1,2,7361,1309,6052,0.504,34,23,11,Increase,0.7,0.178
EM-13810,Eleni McCrary,United States,Los Angeles,California,90036,West,Existing Customer,26,M,0,College,Single,Less than $40K,Blue,36,4,1,3,1438.3,479,959.3,0.553,37,37,0,Decrease,0.37,0.333
ML-18040,Michelle Lonsdale,United States,Albuquerque,New Mexico,87105,West,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,3,8628,1077,7551,0.872,58,44,14,Increase,0.415,0.125
CR-12580,Clay Rozendal,United States,Elmhurst,Illinois,60126,Central,Existing Customer,54,M,2,College,Married,$80K - $120K,Blue,44,4,3,3,18750,1705,17045,0.807,36,36,0,Decrease,0.895,0.091
AZ-10750,Annie Zypern,United States,New York City,New York,10009,East,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,36,4,2,3,21242,819,20423,0.499,37,36,1,Increase,0.542,0.039
PW-19240,Pierre Wener,United States,Louisville,Colorado,80027,West,Existing Customer,65,F,0,Graduate,Married,$40K - $60K,Blue,56,5,3,0,2961,1570,1391,0.908,57,53,4,Increase,0.781,0.53
SC-20380,Shahid Collister,United States,Seattle,Washington,98115,West,Existing Customer,38,F,3,High School,Married,Unknown,Blue,29,4,2,2,11327,1528,9799,1.142,38,24,14,Increase,0.727,0.135
CM-11935,Carlos Meador,United States,Fayetteville,North Carolina,28314,South,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,40,6,1,3,8308,2517,5791,1.455,37,29,8,Increase,1.056,0.303
GM-14695,Greg Maxwell,United States,Los Angeles,California,90036,West,Existing Customer,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,2,2,3249,2217,1032,1.06,36,41,-5,Decrease,0.895,0.682
TB-21250,Tim Brockman,United States,New York City,New York,10024,East,Existing Customer,52,M,2,High School,Married,$120K +,Blue,36,5,1,2,2981,1358,1623,1.242,30,26,4,Increase,1.5,0.456
JM-15865,John Murray,United States,Jamestown,New York,14701,East,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,31,4,1,0,8829,901,7928,0.825,45,13,32,Increase,0.667,0.102
SC-20575,Sonia Cooley,United States,Mishawaka,Indiana,46544,Central,Existing Customer,42,M,3,Unknown,Single,$80K - $120K,Blue,33,3,3,2,3714,2170,1544,0.524,35,9,26,Increase,0.522,0.584
LS-17200,Luke Schmidt,United States,Skokie,Illinois,60076,Central,Attrited Customer,42,M,2,College,Married,$60K - $80K,Blue,28,6,1,3,7340,0,7340,0.65,24,38,-14,Decrease,0.412,0
RR-19315,Ralph Ritter,United States,San Francisco,California,94110,West,Existing Customer,57,M,4,Post-Graduate,Married,$120K +,Blue,51,4,2,3,16952,0,16952,0.709,61,12,49,Increase,0.649,0
DB-12910,Daniel Byrd,United States,Tampa,Florida,33614,South,Attrited Customer,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,3,20865,0,20865,0.881,25,29,-4,Decrease,0.667,0
TT-21220,Thomas Thornton,United States,Houston,Texas,77041,Central,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue,25,6,3,2,3083,1040,2043,0.729,78,72,6,Increase,0.56,0.337
LO-17170,Lori Olson,United States,La Quinta,California,92253,West,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,24,3,2,2,10584,1550,9034,0.692,33,18,15,Increase,0.32,0.146
KD-16615,Ken Dana,United States,Scottsdale,Arizona,85254,West,Existing Customer,50,F,3,Unknown,Married,Less than $40K,Blue,42,4,1,2,2240,0,2240,0.668,39,32,7,Increase,0.345,0
NB-18580,Nicole Brennan,United States,Philadelphia,Pennsylvania,19134,East,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,40,5,1,2,12240,1566,10674,0.539,26,36,-10,Decrease,0.529,0.128
BD-11635,Brian Derr,United States,Bowling Green,Kentucky,42104,South,Existing Customer,37,M,1,Graduate,Married,$80K - $120K,Blue,21,6,2,0,5120,0,5120,0.867,32,40,-8,Decrease,0.778,0
CM-12235,Chris McAfee,United States,Carrollton,Texas,75007,Central,Existing Customer,36,F,2,Graduate,Married,Less than $40K,Blue,24,3,1,3,3124,1593,1531,0.869,41,13,28,Increase,0.367,0.51
EN-13780,Edward Nazzal,United States,New York City,New York,10035,East,Existing Customer,51,F,2,High School,Married,Less than $40K,Silver,36,5,3,0,11261,2485,8776,0.736,26,37,-11,Decrease,0.857,0.221
KN-16450,Kean Nguyen,United States,Jacksonville,Florida,32216,South,Existing Customer,65,M,1,Uneducated,Married,$40K - $60K,Blue,56,3,3,2,2468,2021,447,0.906,46,26,20,Increase,0.586,0.819
BO-11350,Bill Overfelt,United States,Los Angeles,California,90045,West,Existing Customer,43,M,2,College,Married,$60K - $80K,Blue,28,4,2,3,22157,1355,20802,0.69,55,16,39,Increase,0.571,0.061
AG-10300,Aleksandra Gannaway,United States,Los Angeles,California,90049,West,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,3,11477,0,11477,0.767,27,39,-12,Decrease,0.688,0
MC-17635,Matthew Clasen,United States,Saint Louis,Missouri,63116,Central,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,2,3933,852,3081,0.433,45,45,0,Decrease,0.324,0.217
TA-21385,Tom Ashbrook,United States,New York City,New York,10024,East,Existing Customer,56,M,3,Graduate,Married,$80K - $120K,Blue,50,3,3,3,8022,1372,6650,0.896,31,44,-13,Decrease,1.385,0.171
JF-15295,Jason Fortune-,United States,Seattle,Washington,98103,West,Existing Customer,43,M,3,Unknown,Single,$60K - $80K,Blue,34,6,2,0,13771,2517,11254,0.501,42,28,14,Increase,0.75,0.183
TT-21265,Tim Taslimi,United States,Los Angeles,California,90045,West,Attrited Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3,3,3,30271,1406,28865,1.336,47,54,-7,Decrease,0.306,0.046
SB-20170,Sarah Bern,United States,New York City,New York,10035,East,Existing Customer,50,M,2,High School,Unknown,$60K - $80K,Blue,41,6,2,2,3244,1762,1482,0.661,32,13,19,Increase,1,0.543
CL-12700,Craig Leslie,United States,Springfield,Missouri,65807,Central,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,36,6,1,3,2936,2379,557,0.694,57,42,15,Increase,0.676,0.81
HG-15025,Hunter Glantz,United States,Amarillo,Texas,79109,Central,Existing Customer,54,M,3,High School,Married,$80K - $120K,Blue,36,6,1,2,1438.3,1133,305.3,0.759,41,38,3,Increase,0.708,0.788
NL-18310,Nancy Lomonaco,United States,Los Angeles,California,90045,West,Existing Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,25,6,3,3,6242,491,5751,1.054,59,26,33,Increase,0.405,0.079
RR-19525,Rick Reed,United States,Lowell,Massachusetts,1852,East,Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,49,3,1,3,6175,1166,5009,0.803,25,12,13,Increase,0.25,0.189
TC-21295,Toby Carlisle,United States,San Diego,California,92024,West,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,26,4,3,2,11806,1811,9995,0.754,31,6,25,Increase,0.476,0.153
SV-20785,Stewart Visinsky,United States,Pueblo,Colorado,81001,West,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,5,2,2,4734,954,3780,0.6,45,8,37,Increase,0.452,0.202
BE-11410,Bobby Elias,United States,Lancaster,Ohio,43130,East,Existing Customer,55,M,2,High School,Single,$40K - $60K,Blue,36,5,2,0,6244,2517,3727,0.607,40,49,-9,Decrease,0.29,0.403
SC-20680,Steve Carroll,United States,Columbus,Georgia,31907,South,Attrited Customer,54,F,2,Graduate,Married,Less than $40K,Blue,45,3,1,3,1438.3,306,1132.3,1.035,15,23,-8,Decrease,0.364,0.213
DF-13135,David Flashing,United States,Vallejo,California,94591,West,Existing Customer,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,3,1,2,34516,1578,32938,0.725,40,12,28,Increase,0.481,0.046
FH-14350,Fred Harton,United States,Seattle,Washington,98105,West,Existing Customer,35,M,3,Graduate,Single,$80K - $120K,Blue,24,4,1,2,23561,864,22697,1.373,64,64,0,Decrease,1,0.037
MS-17530,MaryBeth Skach,United States,San Diego,California,92037,West,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,2,3,24742,1676,23066,0.566,31,10,21,Increase,0.55,0.068
RH-19555,Ritsa Hightower,United States,Tallahassee,Florida,32303,South,Attrited Customer,55,M,4,High School,Married,$80K - $120K,Blue,41,2,2,2,27560,900,26660,1.031,10,21,-11,Decrease,0.25,0.033
GA-14515,George Ashbrook,United States,San Francisco,California,94122,West,Existing Customer,45,F,0,College,Divorced,Less than $40K,Blue,35,6,1,3,5923,1686,4237,0.702,35,27,8,Increase,0.591,0.285
JP-16135,Julie Prescott,United States,Columbus,Georgia,31907,South,Existing Customer,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6,1,2,8581,2326,6255,1.226,63,70,-7,Decrease,0.615,0.271
